func_name,condition,assert_text,taxonomy_suggested,taxonomy_human,attribution_suggested,attribution_human,llm_verify,notes
aws_ring_buffer_acquire,B_claude,buf.capacity == requested_size,length_invariant,,never_generated,,SUCCESS,
aws_ring_buffer_acquire,B_claude,"aws_mem_is_writable(buf.buffer, buf.capacity)",frame_condition,,never_generated,,SUCCESS,
aws_ring_buffer_acquire,B_claude,buf.len == 0,length_invariant,,never_generated,,SUCCESS,
aws_ring_buffer_acquire,B_claude,"aws_ring_buffer_buf_belongs_to_pool(&ring_buf, &buf)",validity_predicate,,never_generated,,SUCCESS,
aws_add_size_checked,B,(b > 0) && (a > (uint64_max - b)),validity_predicate,,never_generated,,SUCCESS,
aws_add_size_checked,B,(b > 0) && (a > (uint32_max - b)),validity_predicate,,never_generated,,SUCCESS,
aws_array_list_back,B,list.data != null,validity_predicate,,never_generated,,SUCCESS,
aws_array_list_back,B,list.length != 0,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_append,B,old_to.len == to.len,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_append,B,old_to.allocator == to.allocator,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_append,B,old_to.capacity == to.capacity,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_append,B,old_from.len == from.len,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_push_back,B,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_back,B,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_back,B,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_back,B,list.tail.prev == &to_add,length_invariant,,never_generated,,UNKNOWN,
aws_linked_list_push_back,B,to_add.prev == old_last,frame_condition,,never_generated,,UNKNOWN,
aws_add_size_saturating,B,r == uint64_max,validity_predicate,,never_generated,,SUCCESS,
aws_add_size_saturating,B,r == uint32_max,validity_predicate,,never_generated,,SUCCESS,
aws_mul_size_checked,B,"__cprover_overflow_mult(a, b)",validity_predicate,,never_generated,,TIMEOUT,
aws_mul_size_checked,B,"__cprover_overflow_mult(a, b)",validity_predicate,,never_generated,,TIMEOUT,
aws_mul_size_saturating,B,r == uint64_max,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_saturating,B,r == a * b,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_saturating,B,r == uint32_max,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_saturating,B,r == a * b,validity_predicate,,never_generated,,UNKNOWN,
aws_is_power_of_two,B,rval == (popcount == 1),length_invariant,,never_generated,,SUCCESS,
aws_round_up_to_power_of_two,B,popcount == 1,length_invariant,,never_generated,,SUCCESS,
aws_round_up_to_power_of_two,B,test_val <= result,validity_predicate,,never_generated,,SUCCESS,
aws_round_up_to_power_of_two,B,test_val >= result >> 1,validity_predicate,,never_generated,,SUCCESS,
aws_round_up_to_power_of_two,B,test_val > ((size_max >> 1) + 1),validity_predicate,,never_generated,,SUCCESS,
aws_byte_buf_clean_up,B,buf.allocator == null,frame_condition,,never_generated,,FAIL,
aws_byte_buf_clean_up,B,buf.buffer == null,validity_predicate,,never_generated,,FAIL,
aws_byte_buf_clean_up,B,buf.len == 0,length_invariant,,never_generated,,FAIL,
aws_byte_buf_clean_up,B,buf.capacity == 0,length_invariant,,never_generated,,FAIL,
aws_byte_buf_reset,B,buf.len == 0,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_reset,B,buf.allocator == old.allocator,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_reset,B,buf.buffer == old.buffer,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_reset,B,buf.capacity == old.capacity,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,B,input array [bytes] must be writable up to [len] bytes.,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,B,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,B,buf.len == length,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,B,buf.capacity == length,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,B,buf.allocator == null,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_from_empty_array,B,input array [bytes] must be writable up to [capacity] bytes.,validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_from_empty_array,B,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_from_empty_array,B,buf.len == 0,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_empty_array,B,buf.capacity == capacity,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_empty_array,B,buf.allocator == null,frame_condition,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,B,aws_byte_cursor_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,B,rv.ptr == null,validity_predicate,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,B,rv.len == 0,length_invariant,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,B,rv.ptr == old.ptr,frame_condition,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,B,rv.len == len,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_capacity,B,list.item_size check failed,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_capacity,B,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_capacity,B,capacity == list.current_size / list.item_size,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_front,B,"aws_bytes_eq(val, list.data, list.item_size)",length_invariant,,never_generated,,UNKNOWN,
aws_array_list_front,B,list.data,validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_front,B,list.length,length_invariant,,deleted_sacrifice,,UNKNOWN,
aws_array_list_front,B,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_clear,B,list.data == old.data,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_pop_back,B,list.data,validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_get_at,B,list.data,validity_predicate,,never_generated,,FAIL,
aws_array_list_get_at,B,list.length > index,length_invariant,,never_generated,,FAIL,
aws_linked_list_push_front,B,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_push_front,B,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_push_front,B,list.head.next == &to_add,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_push_front,B,to_add.next == old_first,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_pop_back,B,list check failed,validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_pop_back,B,ret.next == null && ret.prev == null,validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_pop_back,B,list.tail.prev == old_prev_last,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_pop_front,B,list check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_front,B,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_front,B,ret.next == null && ret.prev == null,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_pop_front,B,list.head.next == old_next_first,frame_condition,,never_generated,,UNKNOWN,
aws_linked_list_node_reset,B,aws_is_zeroed(node),validity_predicate,,never_generated,,SUCCESS,
aws_array_eq,B,lhs_len == rhs_len,validity_predicate,,never_generated,,FAIL,
aws_array_eq_c_str,B,array_len == str_len,validity_predicate,,never_generated,,FAIL,
aws_array_list_clean_up,B,aws_is_zeroed(list),validity_predicate,,never_generated,,SUCCESS,
aws_array_list_erase,B,list.length == old.length - 1,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_erase,B,list.item_size == old.item_size,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_erase,B,list.alloc == old.alloc,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_erase,B,list.current_size == old.current_size,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_erase,B,index < old.length,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_get_at_ptr,B,list.data,validity_predicate,,never_generated,,SUCCESS,
aws_array_list_get_at_ptr,B,list.length > index,length_invariant,,never_generated,,SUCCESS,
aws_array_list_init_dynamic,B,list.alloc == allocator,frame_condition,,never_generated,,SUCCESS,
aws_array_list_init_dynamic,B,list.current_size == item_size * initial_item_allocation,length_invariant,,never_generated,,SUCCESS,
aws_array_list_init_dynamic,B,aws_is_zeroed(list),validity_predicate,,never_generated,,SUCCESS,
aws_array_list_init_static,B,list.current_size == initial_item_allocation * item_size,length_invariant,,never_generated,,SUCCESS,
aws_array_list_pop_front,B,list.data,validity_predicate,,never_generated,,SUCCESS,
aws_array_list_push_front,B,list.length == old.length + 1,frame_condition,,never_generated,,UNKNOWN,
aws_array_list_set_at,B,list.length == index + 1,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_swap,B,!list.length,length_invariant,,never_generated,,FAIL,
aws_array_list_swap,B,!list.length,length_invariant,,never_generated,,FAIL,
aws_byte_buf_advance,B,buf.len == old.len + len,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_advance,B,buf.capacity == old.capacity,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_advance,B,buf.allocator == old.allocator,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_advance,B,output.len == 0,length_invariant,,deleted_correction,,UNKNOWN,
aws_byte_buf_advance,B,output.capacity == len,length_invariant,,deleted_correction,,UNKNOWN,
aws_byte_buf_cat,B,(old_dest.capacity - old_dest.len) >= (buffer1.len + buffer2.len + buffer3.len),length_invariant,,never_generated,,FAIL,
aws_byte_buf_cat,B,(old_dest.capacity - old_dest.len) < (buffer1.len + buffer2.len + buffer3.len),length_invariant,,never_generated,,FAIL,
aws_byte_buf_clean_up_secure,B,buf.allocator == null,frame_condition,,never_generated,,FAIL,
aws_byte_buf_clean_up_secure,B,buf.buffer == null,validity_predicate,,never_generated,,FAIL,
aws_byte_buf_clean_up_secure,B,buf.capacity == 0,length_invariant,,never_generated,,FAIL,
aws_byte_buf_eq_c_str,B,buf.len == str_len,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_from_c_str,B,buf.capacity == buf.len,length_invariant,,never_generated,,FAIL,
aws_byte_buf_from_c_str,B,strlen(c_str) == 0,length_invariant,,never_generated,,FAIL,
aws_byte_buf_init_copy,B,aws_byte_buf_is_valid(dest),validity_predicate,,never_generated,,SUCCESS,
aws_byte_buf_init_copy,B,aws_byte_buf_has_allocator(dest),frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_init_copy,B,dest.capacity == src.capacity,length_invariant,,weakened,,SUCCESS,
aws_byte_buf_init_copy_from_cursor,B,aws_byte_cursor_is_valid(&_arg_),validity_predicate,,never_generated,,SUCCESS,
aws_byte_buf_init_copy_from_cursor,B,buf.len == cursor.len,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_init_copy_from_cursor,B,buf.capacity == cursor.len,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_init_copy_from_cursor,B,buf.allocator == allocator,frame_condition,,never_generated,,SUCCESS,
aws_byte_cursor_eq,B,lhs.len == rhs.len,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_eq_byte_buf,B,cur.len == buf.len,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_eq_c_str,B,cur.len == str_len,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_from_array,B,input array [bytes] must be readable up to [len].,length_invariant,,never_generated,,UNKNOWN,
aws_byte_cursor_from_array,B,aws_byte_cursor_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_cursor_from_array,B,cur.len == length,length_invariant,,never_generated,,UNKNOWN,
aws_byte_cursor_from_c_str,B,cur.len == 0,length_invariant,,never_generated,,SUCCESS,
aws_byte_cursor_from_string,B,aws_string_is_valid(str),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_cursor_from_string,B,aws_byte_cursor_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_cursor_from_string,B,cursor.len == str.len,length_invariant,,never_generated,,UNKNOWN,
aws_byte_cursor_from_string,B,cursor.ptr == str.bytes,validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_back,B,aws_linked_list_node_prev_is_valid(back),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_back,B,aws_linked_list_node_next_is_valid(back),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_back,B,back == old_last,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_begin,B,rval == list.head.next,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_end,B,rval == &list.tail,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_front,B,list check failed,validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_front,B,aws_linked_list_node_prev_is_valid(front),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_front,B,aws_linked_list_node_next_is_valid(front),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_front,B,front == old_first,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_insert_after,B,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_after,B,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_after,B,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_after,B,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_after,B,after.next == &to_add,validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_before,B,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_before,B,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_before,B,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_before,B,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_insert_before,B,before_prev.next == &to_add,validity_predicate,,never_generated,,FAIL,
aws_linked_list_next,B,aws_linked_list_node_prev_is_valid(rval),validity_predicate,,never_generated,,FAIL,
aws_linked_list_next,B,rval == &after,validity_predicate,,never_generated,,FAIL,
aws_linked_list_prev,B,aws_linked_list_node_next_is_valid(rval),validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_prev,B,rval == &before,validity_predicate,,never_generated,,SUCCESS,
aws_linked_list_rbegin,B,rval == list.tail.prev,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_rend,B,rval == &list.head,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_remove,B,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_remove,B,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,FAIL,
aws_linked_list_remove,B,prev.next == &next,validity_predicate,,never_generated,,FAIL,
aws_linked_list_swap_contents,B,old_b.tail.prev == old_b_head,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_swap_contents,B,old_a.tail.prev == old_a_head,frame_condition,,never_generated,,SUCCESS,
aws_nospec_mask,B,(index >= bound),validity_predicate,,never_generated,,SUCCESS,
aws_nospec_mask,B,rval == uintptr_max,validity_predicate,,never_generated,,SUCCESS,
aws_nospec_mask,B,!((index >= bound),validity_predicate,,never_generated,,SUCCESS,
aws_ptr_eq,B,rval == (p1 == p2),validity_predicate,,never_generated,,SUCCESS,
aws_ring_buffer_buf_belongs_to_pool,B,is_member == result,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_buf_belongs_to_pool,B,aws_ring_buffer_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_buf_belongs_to_pool,B,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_buf_belongs_to_pool,B,ring_buf_old == ring_buf,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_buf_belongs_to_pool,B,old_buf == buf,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_clean_up,B,ring_buf.allocator == null,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_clean_up,B,ring_buf.allocation == null,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_clean_up,B,aws_atomic_load_ptr(&ring_buf.head) == null,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_clean_up,B,aws_atomic_load_ptr(&ring_buf.tail) == null,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_clean_up,B,ring_buf.allocation_end == null,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_init,B,ring_buf != ((void *)0) check failed,validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_init,B,allocator != ((void *)0) check failed,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_init,B,size > 0 check failed,length_invariant,,never_generated,,UNKNOWN,
aws_ring_buffer_init,B,aws_ring_buffer_is_valid(ring_buf),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_init,B,ring_buf.allocator == allocator,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_release,B,aws_ring_buffer_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_release,B,ring_buf.allocator == ring_buf_old.allocator,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_release,B,ring_buf.allocation == ring_buf_old.allocation,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_release,B,new_head == old_head,frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_release,B,new_tail == old_buf.buffer + old_buf.capacity,frame_condition,,never_generated,,UNKNOWN,
aws_string_bytes,B,aws_string_bytes(str) == str.bytes,validity_predicate,,never_generated,,SUCCESS,
aws_string_bytes,B,aws_string_is_valid(str),validity_predicate,,never_generated,,SUCCESS,
aws_string_destroy_secure,B,old_str.bytes[i] == 0,frame_condition,,never_generated,,UNKNOWN,
aws_string_eq,B,str_a.len == str_b.len,length_invariant,,never_generated,,UNKNOWN,
aws_string_eq,B,aws_string_is_valid(str_a),validity_predicate,,never_generated,,UNKNOWN,
aws_string_eq,B,aws_string_is_valid(str_b),validity_predicate,,never_generated,,UNKNOWN,
aws_string_eq_byte_buf,B,str.len == buf.len,length_invariant,,never_generated,,UNKNOWN,
aws_string_eq_byte_buf,B,aws_string_is_valid(str),validity_predicate,,never_generated,,UNKNOWN,
aws_string_eq_byte_buf,B,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_string_eq_byte_cursor,B,aws_string_is_valid(str),validity_predicate,,never_generated,,UNKNOWN,
aws_string_eq_byte_cursor,B,str.len == cursor.len,length_invariant,,never_generated,,UNKNOWN,
aws_string_eq_byte_cursor,B,aws_byte_cursor_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_string_eq_c_str,B,aws_string_is_valid(str),validity_predicate,,never_generated,,FAIL,
aws_string_eq_c_str,B,aws_c_string_is_valid(c_str),validity_predicate,,never_generated,,FAIL,
aws_string_eq_c_str,B,str.len == strlen(c_str),length_invariant,,never_generated,,FAIL,
aws_string_new_from_c_str,B,str.len <= max_string_len,length_invariant,,never_generated,,SUCCESS,
aws_string_new_from_c_str,B,str.bytes[str.len] == 0,length_invariant,,never_generated,,SUCCESS,
aws_string_new_from_c_str,B,aws_string_is_valid(str),validity_predicate,,never_generated,,SUCCESS,
aws_string_new_from_c_str,B,aws_c_string_is_valid(c_str),validity_predicate,,never_generated,,SUCCESS,
aws_ring_buffer_acquire,B,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_ring_buffer_acquire,B,buf.capacity == requested_size,length_invariant,,never_generated,,UNKNOWN,
aws_ring_buffer_acquire,B,"aws_mem_is_writable(buf.buffer, buf.capacity)",frame_condition,,never_generated,,UNKNOWN,
aws_ring_buffer_acquire,B,buf.len == 0,length_invariant,,never_generated,,UNKNOWN,
aws_ring_buffer_acquire,B,"aws_ring_buffer_buf_belongs_to_pool(&ring_buf, &buf)",validity_predicate,,never_generated,,UNKNOWN,
aws_add_size_checked,A,r == a + b,validity_predicate,,never_generated,,UNKNOWN,
aws_add_size_checked,A,(b > 0) && (a > (uint64_max - b)),validity_predicate,,never_generated,,UNKNOWN,
aws_add_size_checked,A,r == a + b,validity_predicate,,never_generated,,UNKNOWN,
aws_add_size_checked,A,(b > 0) && (a > (uint32_max - b)),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_back,A,list.data != null,validity_predicate,,never_generated,,FAIL,
aws_array_list_back,A,list.length != 0,length_invariant,,never_generated,,FAIL,
aws_byte_buf_append,A,old_to.len == to.len,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_append,A,old_to.allocator == to.allocator,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_append,A,old_to.capacity == to.capacity,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_append,A,old_from.len == from.len,frame_condition,,never_generated,,SUCCESS,
aws_linked_list_push_back,A,list.tail.prev == &to_add,length_invariant,,never_generated,,SUCCESS,
aws_linked_list_push_back,A,to_add.prev == old_last,frame_condition,,never_generated,,SUCCESS,
aws_add_size_saturating,A,r == uint64_max,validity_predicate,,never_generated,,UNKNOWN,
aws_add_size_saturating,A,r == a + b,validity_predicate,,never_generated,,UNKNOWN,
aws_add_size_saturating,A,r == uint32_max,validity_predicate,,never_generated,,UNKNOWN,
aws_add_size_saturating,A,r == a + b,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_checked,A,r == a * b,validity_predicate,,never_generated,,TIMEOUT,
aws_mul_size_checked,A,"__cprover_overflow_mult(a, b)",validity_predicate,,never_generated,,TIMEOUT,
aws_mul_size_checked,A,r == a * b,validity_predicate,,never_generated,,TIMEOUT,
aws_mul_size_checked,A,"__cprover_overflow_mult(a, b)",validity_predicate,,never_generated,,TIMEOUT,
aws_mul_size_saturating,A,r == uint64_max,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_saturating,A,r == a * b,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_saturating,A,r == uint32_max,validity_predicate,,never_generated,,UNKNOWN,
aws_mul_size_saturating,A,r == a * b,validity_predicate,,never_generated,,UNKNOWN,
aws_is_power_of_two,A,rval == (popcount == 1),length_invariant,,never_generated,,SUCCESS,
aws_round_up_to_power_of_two,A,popcount == 1,length_invariant,,never_generated,,UNKNOWN,
aws_round_up_to_power_of_two,A,test_val <= result,validity_predicate,,never_generated,,UNKNOWN,
aws_round_up_to_power_of_two,A,test_val >= result >> 1,validity_predicate,,never_generated,,UNKNOWN,
aws_round_up_to_power_of_two,A,test_val > ((size_max >> 1) + 1),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_clean_up,A,buf.allocator == null,frame_condition,,never_generated,,SUCCESS,
aws_byte_buf_clean_up,A,buf.buffer == null,validity_predicate,,never_generated,,SUCCESS,
aws_byte_buf_clean_up,A,buf.len == 0,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_clean_up,A,buf.capacity == 0,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_secure_zero,A,buf.len == 0,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_reset,A,buf.len == 0,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_reset,A,buf.allocator == old.allocator,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_reset,A,buf.buffer == old.buffer,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_reset,A,buf.capacity == old.capacity,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,A,input array [bytes] must be writable up to [len] bytes.,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,A,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,A,buf.len == length,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,A,buf.capacity == length,length_invariant,,never_generated,,UNKNOWN,
aws_byte_buf_from_array,A,buf.allocator == null,frame_condition,,never_generated,,UNKNOWN,
aws_byte_buf_from_empty_array,A,buf.len == 0,length_invariant,,never_generated,,FAIL,
aws_byte_buf_from_empty_array,A,buf.capacity == capacity,length_invariant,,never_generated,,FAIL,
aws_byte_buf_from_empty_array,A,buf.allocator == null,frame_condition,,never_generated,,FAIL,
aws_byte_buf_eq,A,lhs.len == rhs.len,length_invariant,,never_generated,,SUCCESS,
aws_byte_buf_eq,A,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,SUCCESS,
aws_byte_buf_eq,A,aws_byte_buf_is_valid(&_arg_),validity_predicate,,never_generated,,SUCCESS,
aws_byte_cursor_advance,A,aws_byte_cursor_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,A,rv.ptr == null,validity_predicate,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,A,rv.len == 0,length_invariant,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,A,rv.ptr == old.ptr,frame_condition,,never_generated,,UNKNOWN,
aws_byte_cursor_advance,A,rv.len == len,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_length,A,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,SUCCESS,
aws_array_list_capacity,A,list.item_size check failed,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_capacity,A,aws_array_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_array_list_capacity,A,capacity == list.current_size / list.item_size,length_invariant,,never_generated,,UNKNOWN,
aws_array_list_front,A,"aws_bytes_eq(val, list.data, list.item_size)",length_invariant,,never_generated,,FAIL,
aws_array_list_front,A,list.data,validity_predicate,,never_generated,,FAIL,
aws_array_list_front,A,list.length,length_invariant,,deleted_sacrifice,,FAIL,
aws_array_list_pop_back,A,list.data,validity_predicate,,deleted_correction,,SUCCESS,
aws_array_list_get_at,A,list.data,validity_predicate,,never_generated,,FAIL,
aws_array_list_get_at,A,list.length > index,length_invariant,,never_generated,,FAIL,
aws_linked_list_push_front,A,aws_linked_list_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_front,A,aws_linked_list_node_prev_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_front,A,aws_linked_list_node_next_is_valid(&_arg_),validity_predicate,,never_generated,,UNKNOWN,
aws_linked_list_push_front,A,list.head.next == &to_add,length_invariant,,never_generated,,UNKNOWN,
aws_linked_list_push_front,A,to_add.next == old_first,frame_condition,,never_generated,,UNKNOWN,
aws_linked_list_pop_back,A,list check failed,validity_predicate,,never_generated,,FAIL,
aws_linked_list_pop_back,A,ret.next == null && ret.prev == null,validity_predicate,,never_generated,,FAIL,
aws_linked_list_pop_back,A,list.tail.prev == old_prev_last,frame_condition,,never_generated,,FAIL,
aws_linked_list_pop_front,A,list check failed,validity_predicate,,never_generated,,FAIL,
aws_linked_list_pop_front,A,ret.next == null && ret.prev == null,validity_predicate,,never_generated,,FAIL,
aws_linked_list_pop_front,A,list.head.next == old_next_first,frame_condition,,never_generated,,FAIL,
aws_linked_list_node_reset,A,aws_is_zeroed(node),validity_predicate,,never_generated,,SUCCESS,
aws_array_eq,A,lhs_len == rhs_len,validity_predicate,,never_generated,,SUCCESS,
aws_array_eq_c_str,A,array_len == str_len,validity_predicate,,never_generated,,SUCCESS,
